-25,49.282,0.71869,0.91523,124,0.54922,0.996,-200,1.6605,7.3226e+05,1.807e+12,158.89,2.897e-15,158.76,-175.31,-154.32,70.565,-200.57,6425.7,-2955.4,-1165.8,-1985.5,73688,442.87,134,114.71,272.64,140.46,52.915,175.29,207.19,242.07,266.91,152.9,111.1,252.75,390.51,87.643,367.85,310.89,393.27,164.12,73.099,285.12,265.42,191.51,188.75,261.05,128.21,407.94,552.11,281.55,117.02,395.77,319.19,143.06,208.51,134.69,129.01,64.147,156.53,284.7,362.06,447.37,384.26,42.646,175.63,314.35,308.47,160.31,252.84,81.098,164.21,280.19,368.24,265.45,354.85,320.91,455.65,188.57,155.34,68.329,29.112,177.2,408.74,72.993,272.37,136.29,79.191,117.27,26.412,229.94,476.38,410.25,366.92,252.04,232.47,170.12,424.52,405.63,283.53,211.59,159.9,372.83,506.14,146.66,148.18,467.13,403.53,97.586,237.76,294.21,44.334,473.9,218.7,199.3,390.32,499,303.66,61.894,129.95,190.68,229.26,218.3,353.23,386.36,270.32,147.6,422.08,202.33,352.06,31.242,298.53,247.88,136,388.26,249.89,265.86,153.1,2
-25,57.428,0.59337,0.95459,76,0.6412,1.0002,-36.021,2.5372,1.4221e+06,5.3397e+12,167.21,3.1919e-16,165.23,-921.98,-375.39,-559.47,-82.299,15749,8519.4,6546.2,1371.2,96614,102.88,473.39,107.9,347.38,329.9,70.019,237.56,139.33,272.58,143.1,183.84,163.81,78.25,240.53,138.74,60.547,234.21,332.68,316.41,146.93,52.443,225.08,148.44,255.67,302.83,598.48,175.88,227.48,315.62,263.8,412.56,356.31,413.11,444.15,607.97,359.41,194.58,33.783,137.81,629.76,468.35,123.63,94.979,394.09,255.5,214.69,125.43,168.24,198.04,240.09,190.64,204.58,320.82,249.9,467.42,288.81,174.96,267.77,198.91,246.68,78.603,383.83,544.68,344.69,466.59,265.27,359.43,28.67,267.91,71.534,376.67,117.36,120.12,389.51,221.11,176.16,165.06,107.21,280.37,108.21,470.44,123.78,294,67.086,454.01,388.46,146.82,405.4,18.954,120.13,299.6,172.3,231.7,316.02,509.79,423.01,267.29,349.5,208.1,440.71,309.87,233.71,23.693,240.77,145.22,269.84,67.503,636.88,334.62,280.98,219.49,238.59,432.65,348.4,319.84,24.562,2
-25,46.987,0.73057,0.90619,175,0.43953,1.0048,-23.163,1.7626,5.6087e+05,6.8761e+11,153.14,2.4217e-15,152.98,88.079,-89.656,115.06,-76.183,-8043.7,-1012.5,-1450.6,-615.73,66559,296.08,421.87,250.8,489.67,399.22,327.77,287.93,238.65,264.95,266.41,246.37,316.99,246.35,98.102,424.76,520.2,311.23,317.13,109.43,370.48,500.92,588.69,558.46,350.19,602.96,284.59,467.34,89.264,203.87,120.89,420.9,375.99,223.73,564.52,40.678,170.76,181.34,57.028,236.02,357.02,301.69,382.15,251.04,60.74,376.69,258.74,269.14,237.36,242.54,550.32,352.18,300.72,78.119,179.86,272.07,272.99,537.65,64.153,260.46,297.47,76.96,353.35,290.93,134.41,370.3,115.08,260.37,432.84,78.882,277.37,282.11,218.77,190.11,91.705,331.94,348,161.22,308.44,134.52,160.32,90.458,128.58,407.14,80.951,311.35,234.58,226.51,193.26,322.63,395.73,617.38,243.64,111.3,237.26,159.04,68.199,328.53,263.49,329.6,312.66,246.2,125.95,382.19,246.86,122.18,187.31,73.958,303.87,290.29,225.5,38.864,282.32,388.19,56.65,592.68,369.74,2
-25,48.975,1.6611,0.91212,38,0.50467,0.99302,-200,1.8254,5.3454e+05,6.8642e+11,153,2.3037e-15,152.98,19.314,159.03,-67.464,-164.26,-8420.3,-977.91,218.89,1294.3,66994,105.47,131.91,203.98,221.31,247.21,198.83,344.87,291.03,315.62,282.43,231.58,353.12,41.791,643.08,343.81,68.951,41.992,229.73,338.73,383.32,160.03,165.82,39.603,391.05,371.63,70.097,253.87,60.942,51.729,131.01,47.974,252.51,256.34,218.05,53.371,420.63,229.54,474.88,127.57,268.53,269.73,257.66,135.46,236.42,134.87,322.74,595.66,245.38,334.26,423.39,326.26,442.14,245.7,91.295,291.18,299.68,267.1,252.58,297.71,142.92,273.96,354.11,464.46,530.81,252.08,558.02,186.3,222.08,258.41,174.42,248.48,289.86,205.46,257.9,177.46,177.63,194.15,161.5,451.59,339.99,271.8,163.23,519.12,47.128,521.63,180.27,350.67,156.29,239.51,263.51,372.8,205.83,185.95,345.91,259.45,397.96,122.87,141.88,185.92,183.5,407.29,169.75,206.04,39.679,91.795,295.84,44.256,330.8,224.89,296.58,163.58,481.53,264.49,88.768,240.05,279.1,2
-25,41.953,0.28715,0.98629,82,0.51591,1.0017,-27.798,2.7154,9.9126e+05,1.7662e+12,158.45,-1.7486e-15,157.73,-159.9,6.7659,-109.25,185.49,-2919.9,3348.5,-1806.3,-891.01,78942,224.8,187.96,450.83,123.61,167.49,364.31,387.36,103.52,350.03,262.01,271.23,62.867,299.18,170.09,415.92,212.18,235.51,298.11,453.71,268.03,336.37,310.19,146.87,124.46,70.668,383.18,196.84,230.63,52.685,171.54,397.19,196.21,202.14,600.84,173.63,188.72,13.386,49.409,119.37,476.19,156.7,94.915,123.9,132.69,207.75,431.02,310.43,229.59,302.45,248.74,235.39,400.06,400.58,85.632,255.43,75.326,156.41,248.12,282.62,85.512,85.18,190.08,345.64,181.77,245.44,88.222,25.453,136.53,200.1,181.61,212.29,421.02,212.84,324.96,172.74,240.4,280.69,122.06,226.95,245.58,160.3,287.66,402.98,94.304,145.11,230.27,597.35,272.79,86.417,236.38,534.13,253.78,108.31,323.36,221.36,289.55,262.26,491.24,211.99,414.44,419.38,108.38,382.04,104.91,264.47,779.23,190.12,109.71,169.5,475.47,396.62,332.25,297.47,203.19,188.33,217.91,2
-25,40.65,0.57714,0.95646,121,0.48702,1.0158,-18.002,2.1399,7.8244e+05,1.0815e+12,146.24,3.747e-16,145.92,-147.48,94.505,73.831,-108.28,1096.2,5000.9,318.49,-1106.5,62757,111.61,193.85,227.04,501.35,132.4,248.86,371.66,134.1,232.89,461.13,122.05,154.5,346.65,263.44,73.422,114.46,377.44,412.94,194.65,130.2,707.45,408.88,129.36,328.19,287.79,225.14,424.29,152.13,211.95,304.48,163.73,129.37,498.96,181.07,211.17,531.86,175.39,383.45,93.223,159.23,237.62,114.05,216.51,152.39,364.42,301.28,6.5237,118.33,123.93,158.15,328.46,318.12,469.57,221.97,330.77,31.683,331.23,259.89,198.91,119.16,361.54,220.15,250.19,294.75,470.98,344.28,157.82,241.71,77.378,198.86,363.31,225.2,181.52,197.97,80.812,305.76,220.39,243.54,174.39,463.4,380.54,289.41,131.45,79.646,189.14,401.52,236.94,151.18,378.06,51.39,269.88,257.55,310.55,374.07,52.675,372.03,204.3,157.05,357.6,281.47,117.43,254.65,81.77,118.6,254.22,181.24,335.82,186.35,89.111,287.31,121.34,293.93,525.24,73.516,572.19,137.62,2
-25,49.357,1.2029,0.98868,194,0.52024,1.01,-19.986,1.8485,6.0007e+05,8.0344e+11,144.18,1.7486e-15,142.69,133.43,181.71,241.91,197.15,-4684.1,-5247.2,-1484.9,66.785,60342,446.61,107.2,145.01,379.72,409.35,365.26,185.97,22.546,185.69,248.99,101.14,220.75,56.29,129.84,349.46,293.54,386.08,521.96,223.91,261.15,304.48,83.743,133.28,409.38,173.6,254.37,293.55,372.5,218.19,336.42,375.58,382.52,301.65,247.38,237.04,615.85,205.56,224.37,216.78,129.64,233.92,63.476,196.68,191.4,321.22,236.84,224.63,178.69,110.94,235.21,320.56,287.21,143,393.26,168.67,347.17,147.98,252.34,172.33,89.437,211,376.48,281.84,396.32,235.45,201.92,117.99,175.85,272.15,568.87,434.25,91.243,172.12,98.85,365.82,476.06,149.88,393.29,308,154.92,281.83,202.86,82.008,267.69,301.95,187.37,301.28,21.321,385.05,361.01,102.36,161.81,279.36,302.36,294.92,271.84,168.83,184.07,613.47,147.07,363.21,84.214,142.1,338.56,221.8,218.87,262.46,153.5,246.65,280.23,340.5,176.51,135.52,31.635,186.09,162.54,2
-25,42.232,0.91961,0.96667,162,0.57972,1.0081,-20.892,1.7463,6.798e+05,1.3563e+12,164.88,3.0531e-15,163.14,-188.62,-60.473,44.551,165.38,6148.5,-7622.2,-3075.3,2306.2,78766,160.42,592.53,64.97,153.61,179.24,146.77,174.81,335.18,413.94,178.65,294.87,459.73,207.48,218.86,119.06,333.36,550.83,423.68,263.94,226.58,156.8,178.8,286.76,334.64,261.94,251.39,316.77,71.651,212.75,208.66,339.2,355.5,232.24,80.479,248.05,373.12,338.75,222.66,530.68,518.43,235.58,164.09,136.07,96.411,189.09,138.17,275.84,243.47,279.22,371.21,210.36,526.61,49.653,302.34,163.32,63.306,110.03,102,179.48,379.7,116.15,273.97,206.32,292.88,292.16,243.32,73.598,175.78,270.96,390.26,437.78,129.33,111.7,449.9,265.97,218.42,91.112,209.86,330.16,356.38,332.76,579.64,380.86,271.37,424.37,455.71,476,347.18,307.39,184.22,259.67,285.83,462.03,267.72,187.63,275.31,70.575,46.148,278.62,260.99,438.17,352.12,302.86,298.68,81.445,156.91,299.13,274.23,147.44,53.083,803.63,295.95,316.57,146.84,148.2,297.95,2
-25,47.087,1.0623,0.90198,63,0.46049,1.0014,-28.567,2.4825,8.0051e+05,1.6868e+12,154.6,-6.4835e-16,151.76,-558.88,13.275,-73.338,-353.76,7109.7,-1431.1,285.48,-307.39,66471,229.41,221.61,60.244,272.49,362.14,367.26,395.53,376.39,158.82,173.8,209.27,209.46,152.95,415.85,413.17,102.52,204.62,125.78,142.31,303.08,233.91,29.56,306.72,43.543,175.81,139.36,84.335,141.38,253.07,164.89,165.65,118.6,359.66,207.3,280.01,285.77,63.389,285.81,467.44,128.86,122.65,306.1,47.688,453.04,421.31,223.53,71.965,529.02,53.302,217.91,81.547,405.21,207.53,504.57,118.49,490.74,158.83,233.18,345.31,366.52,260.35,139.35,109.14,445.53,363.76,441.9,185.96,257.4,119.38,262.83,225.35,438.83,431.62,168.18,36.958,215.71,86.59,310.39,157.65,187.12,70.434,708.05,78.284,119.33,186.48,47.519,301.87,401.49,391.33,193.88,71.368,354.57,371.44,269.39,194.32,381.26,168.98,109.58,581.03,89.074,143.81,422.18,211.06,104.08,289.52,230.35,380.72,197.61,303.32,218.57,215.97,24.687,139.73,122.1,476.19,260.22,2
-25,46.783,0.96647,0.74943,12,0.66095,1.0072,-21.437,2.0605,7.384e+05,9.4565e+11,154.74,2.498e-15,154.57,-65.799,94.643,-58.559,393.59,-3731.1,-2591.6,-3152.9,-274.59,69623,315.41,266.59,223.17,257.4,123.28,230.67,190.53,159.73,146.2,400.06,139.81,158.46,278.03,355.2,38.297,387.4,215.85,180.5,182.13,334.67,208.33,269.06,189.75,552.29,507.71,364.69,376.38,81.998,260.5,299.36,160.04,205.04,273.93,228.18,394.03,324.37,106.76,191.24,111.22,292.95,393.48,163.88,270.75,309.04,158.53,329.97,152.17,152.58,131.23,103.92,278.49,245.47,235.88,367.49,207.18,189.36,196.36,210.91,61.466,181.63,59.869,312.37,360.08,158.85,170.38,334.74,241.6,100.2,347.08,113.88,30.898,130.04,159.38,159.03,237.47,214.03,138.84,432.64,185.87,519.58,231.48,336.29,416.06,101.91,185.29,195.99,184.39,464.52,430.39,497.45,128.77,129.65,370.32,233.67,380.16,145.31,397.75,217.35,45.518,191.58,159.57,175.59,164.42,107.6,219.68,18.752,101.85,344.22,266.28,268.82,218.69,36.818,409.9,269.8,141.66,155.03,2
