-25,39.57,0.39304,0.98526,65,0.58869,0.99219,-200,1.9887,5.6589e+05,7.9681e+11,152.27,-1.3878e-16,151.93,166.57,-86.436,-10.936,44.952,-3360.8,-2176,-592.95,1444.5,64811,97.862,383.64,227.62,314.87,79.531,152.31,176.61,169.81,63.467,97.665,74.646,134.7,332.32,166.09,165.29,96.769,386.24,54.908,65.05,403.72,335.8,243.78,39.783,374.04,250.95,107.38,273.93,270.64,145.56,356.52,352.92,21.07,65.691,305.66,336.37,152.34,211.43,260.73,244.54,227.96,118.98,288,389.16,20.172,125.4,383.73,105.09,236.6,247.96,58.122,221.26,198.71,218.06,78.299,115.12,323.07,271.02,243.15,199.64,233.17,138.61,468.4,565.19,182.53,181.5,531.86,339.42,67.384,374.34,202.78,374.91,87.574,75.086,171.33,193.34,111.63,116.97,264.64,220.57,451.73,223.39,595.93,135.19,319.48,72.959,334.3,461.89,205.55,159.18,356.16,371.28,349.7,229.32,299.49,288.31,150.68,126.78,232.73,340.78,252.94,47.172,595.79,184.63,458.42,405.6,392.57,171.58,194.32,418,73.945,283.14,344.79,241.64,132.64,155.18,93.755,6
-25,42.764,0.62596,0.94704,214,0.47434,1.0117,-19.302,1.7587,5.3309e+05,7.7316e+11,153.36,-4.5051e-15,152.26,690.13,-106.63,111.28,245.1,387.19,2002.5,-131.53,-1469,64413,599.33,222,228.85,277.57,140.18,167.14,335.59,145.57,280.4,413.34,179.6,358.05,379.68,308.64,251.71,324.28,99.993,54.704,238.03,125.17,211.06,178.47,427.24,292.05,110.08,108.31,292.42,335.79,357.15,369.44,436.1,51.823,459.29,220.52,388.41,549.73,365.8,245.23,348.15,345.86,220.88,345.25,261.95,211.09,548.65,463.44,351.7,221.32,245.35,310.2,156.37,284.64,256.96,72.624,305.74,67.199,80.016,39.578,97.094,445.58,253.83,373.71,418.71,85.738,106.71,70.494,122.29,394.78,250.31,66.345,429.23,381.86,279.52,444.74,55.232,272.05,200.87,173.57,167.82,80.021,344.25,321.81,245.42,75.692,212.23,45.873,320.82,148.54,565.37,347.48,173.62,165.59,112.07,224.6,155.39,218.84,210.55,406.26,497.71,171.49,364.57,190.55,138.28,268.28,263.85,295.56,499.31,273.19,143.53,220.47,281.19,158.4,195.4,524.83,189.41,96.191,6
-25,45.591,0.60753,0.99237,99,0.52217,0.99014,-200,2.0642,8.1446e+05,1.9338e+12,162.22,8.8818e-16,162.18,286.34,-63.173,28.018,-30.293,-1532.3,-1259,7104.4,-3542.6,79298,223.46,116.33,177.62,158.27,698.6,82.47,328.94,291.77,302.06,109.5,215.17,92.687,211.1,367.67,191.01,90.497,84.54,104.52,250.06,90.255,321.51,315.96,206.88,371.66,300.58,263.57,123.04,50.615,146.83,119.36,290.7,368.59,124.34,139.89,177.91,160.7,18.338,130.29,71.792,387.7,346.26,235.75,367.69,272.01,489.43,143.46,61.671,298.2,491.79,177.24,76.79,186.88,445.64,551.28,159.73,271.14,285.8,118.08,243.83,149.05,652.34,406.87,270.11,182.65,402.67,383.1,361.09,312.85,96.774,243.9,117.07,400.41,313.4,297.59,386.02,138.61,229.52,284.67,302.52,515.37,460.28,683.06,270.06,425.91,465.4,271.25,264.21,61.087,74.628,179.15,438.62,214.77,397.3,119.74,190.09,249.51,512.12,329.58,98.334,243.39,288.97,376.07,84.912,374.02,62.273,703.97,60.206,343.71,152.71,289.38,74.478,334.29,152.17,362.55,217.13,184.83,6
-25,51.741,0.59016,0.99567,216,0.55654,0.9897,-200,2.0854,8.0924e+05,1.102e+12,159.14,-3.0531e-16,158.16,308.24,-196.04,70.249,-168.86,-4882.7,383.19,-911.93,848.24,70923,81.442,318.67,342.55,239.75,288.96,331.76,317.11,181.96,543.18,132.96,268.55,201.63,321.65,249.21,41.009,112.21,345.72,310.04,100.45,336.49,482.22,106.36,404.95,221.09,314.06,346.89,91.82,136.06,426.69,300.49,232.4,213.5,435.41,183.29,362.22,295.99,101.75,109.73,344.14,444.29,449.94,226.79,153.84,189.21,357.06,397.35,230.07,232.83,234.1,390.86,125.55,183.85,215.62,149.95,185.35,277.82,139.35,308.53,203.37,251.83,277.94,396.16,121.88,354.67,225.01,325.49,9.2028,620.5,385.8,376.66,396.68,19.256,486.87,60.054,175.62,390.56,485.19,277.01,166.08,112.35,271.09,442.76,167.03,122.38,211.9,265.84,218.07,228,430.53,351.16,174.17,302.75,575.9,254.03,247.77,357.1,409.07,239.32,341.69,293.54,239.09,323.18,90.621,318.58,248.72,235.87,289.89,300.28,340.96,256.72,306.81,176.24,573.04,389.13,91.326,505.96,6
-25,39.848,0.89161,0.98397,60,0.58619,0.99277,-200,1.9729,5.856e+05,6.7827e+11,151.63,-2.4702e-15,150.9,-62.045,87.152,-134.81,-126.09,-4607.1,-2240.5,-2992.6,3123.3,70460,199.48,80.633,283.04,342.09,207.88,221.89,332.74,145.11,354.65,377.26,135.7,471.58,692,264.5,288.99,75.093,314.8,316.68,209.59,680.91,283.74,573.81,234.43,365.84,111.91,374.6,245.05,112.82,114.5,320.1,524.16,114.39,289.95,350.24,129.73,543.46,57.004,141.75,284.29,103.33,190.14,101.55,46.508,207.47,198.88,78.186,375.46,363.09,411.89,112.63,234.21,367.11,171.01,149.64,208.65,164.94,216.36,213.8,229.53,241.98,63.917,183.77,195.87,197.32,121.87,253.87,151.32,111.26,225.6,188.61,121.37,254.54,408.03,41.879,195.68,169.46,472.3,467.88,172.53,111.81,148.19,214.63,97.741,334.84,242.68,306.68,156.75,132.76,162.38,154.22,311.13,542.45,495.4,149.44,225.72,141.59,276.83,121.53,293.59,87.4,351.65,268.92,131.95,202.64,231.04,221.38,221.38,488.88,274.48,199.9,254.78,260.18,134.54,177.42,218.9,91.245,6
-25,36.392,0.50309,0.96657,158,0.53668,0.99428,-200,2.6856,9.7035e+05,2.5996e+12,161.16,-2.0539e-15,160.09,139.28,-34.848,-54.37,36.974,-568.16,-6215,6853,-1963,81443,340.4,484.13,313.64,221.84,211.01,432.99,511.92,659.51,166,348.63,68.969,480.81,390.61,43.176,185.26,357.46,261.43,167.97,256.89,159,134.37,215.11,362.52,247.48,179.8,220.53,129.58,202.64,352.25,229.96,206.26,680.41,537.04,685.25,310.72,221.76,178.7,290.77,274.87,80.479,144.5,158.96,220.99,72.895,115.59,193.82,312.42,244.13,211.64,295.59,166.87,362.3,235.24,90.674,275.04,404.59,52.902,209.57,373.31,282.03,278.05,284.73,199.6,357.03,106.12,226.19,242.74,129.31,257.22,102.79,331.77,314.55,130.94,257.04,55.096,169.56,165.35,223.67,187.89,642.15,199.38,91.417,590.18,469.49,197.76,345.82,435.18,100.06,240.33,108.45,129.12,218.85,87.844,247.34,178.99,264.99,183.11,501.98,164.06,325.86,174.79,280.83,124.85,241.41,100.45,282.13,159.58,428.87,325.38,177.01,631.28,447.35,299.68,292.98,469.51,417.6,6
-25,25.357,0.39662,0.84475,142,0.64141,0.9985,-200,2.297,6.9437e+05,9.7234e+11,151.61,0,150.94,385.22,9.5287,-96.865,78.394,-1508.4,7.3956,-735.74,-23.779,65773,295.28,683.43,272.22,178.49,40.4,250.39,285.49,295.92,144.3,326.31,356.98,301.47,258.95,515.21,259.97,367.2,108.64,111.42,369.53,145.01,258.39,456.04,342.8,285.5,308.42,372.24,44.52,14.035,128.66,308.37,189.23,489.02,387.65,148.09,180.36,270.33,207.03,216.45,249.12,180.71,166.77,131.69,269.18,180.57,370.76,215.09,191.78,191.33,400.74,197.57,321.85,351.47,218.15,225.07,242.83,259.93,331.05,367.88,354.69,128.54,150,292.87,208.53,323.77,102.89,164.48,378.78,533.22,105.94,450.71,352.15,139.28,350.81,510.68,538.46,151.86,226.98,265.96,146.79,236.91,330.58,182.09,124.58,62.62,75.302,242.43,74.591,45.312,120.65,92.34,421.46,282.74,435.72,446.71,444.52,451.05,272.04,441.58,179.47,151.38,377.34,182.6,252.46,252.22,207.29,306.12,392.91,64.17,228.35,198.52,141.72,319.57,16.937,265.25,201.24,269.63,6
-25,55.687,0.47499,0.91445,179,0.55268,0.9958,-200,2.7839,8.01e+05,1.3764e+12,160.15,4.1356e-15,160.02,416.93,-115.83,42.878,405.82,-2621.4,-1608.4,-4556.3,2369.1,84193,370.18,276.91,139.54,135.15,183.31,379.74,248.71,531.95,9.2317,238.48,219.64,111.2,422.42,403.96,103.26,137.6,385.69,361.9,171.2,60.216,96.197,247.72,408.21,67.203,161.68,94.326,200.84,271.4,264.08,265.55,352.28,216.84,318.02,137.32,412.49,325.99,239.02,269.72,163.08,251.88,293.78,428.76,29.715,22.256,373.98,162.4,203.14,453.9,125.61,430.26,114.34,525.8,112.62,40.051,477.81,629.63,244.48,19.079,174.13,280.67,68.765,260.3,123.52,248.01,260.98,433.64,176.25,434.79,511.35,329.4,460.8,174.1,165.4,125.95,135.32,273.09,240.4,71.974,737.15,227.28,181.31,481.99,57.276,125.29,114.23,506.09,223.59,405.92,430.86,465.95,121.54,339.68,387.89,298.51,211.61,342.11,496.33,240.1,356.62,554.49,187.17,348.5,173,132.97,294.49,437.79,198.07,104.36,333.91,166.72,57.989,314.29,264.46,202.55,400.97,245.86,6
-25,42.991,0.87101,0.99176,173,0.62665,1.0072,-21.41,2.3068,8.1942e+05,1.5534e+12,147.99,-2.5674e-15,147.61,20.037,104.94,191.86,274.08,11828,2201.5,1315.2,-131.4,68115,83.826,225.56,485.94,365.55,487.29,195.23,278.69,299.38,88.08,581.48,325.01,182.21,125.75,347.97,333.28,171.09,230.33,366.83,97.285,125.22,276.46,246.34,122.21,102.44,373.1,386.94,36.115,255.02,115.29,212.04,100.13,108.57,317.92,113.55,168.06,381.29,126.96,177.56,271.02,417.84,183.87,99.914,177.29,403.38,171.92,203.07,200.8,394.43,50.869,94.537,379.52,231.81,255.32,292.74,222.78,361.84,238.42,115.38,121.25,77.999,352.14,214.8,280.5,560.46,83.135,235.89,374.58,61.518,449.42,109.01,416.62,232.44,261.97,180.34,25.238,432.7,140.24,223.67,110,341.3,350.08,189.44,335.72,115.75,305.05,190.29,557.61,403.09,63.732,160.5,309.46,166.58,305.43,202.18,273.01,217.84,154.75,400.9,165.97,415.11,266.75,499.66,214.58,258.29,78.023,456.9,178.14,478.81,271.03,180.97,257.13,180.84,165.3,155.11,134.07,180.84,6
-25,55.094,1.1621,0.9615,161,0.49862,1.0015,-28.252,2.0413,9.6219e+05,2.2129e+12,172.7,-2.1094e-15,171.83,-136.24,-25.658,-149.81,190.03,192.48,7742.8,4121.4,2339.8,86931,297.66,209.39,91.675,135.65,273.09,125.78,502.13,482.84,334.41,145.19,76.358,309.62,321.56,102.28,345.32,321.19,113.46,110.68,313.3,351.6,618.29,179.06,286.02,306.3,84.948,485.32,202.66,504.48,168.91,151.71,282.37,182.62,236.91,127.57,269.82,173.31,155.55,373.8,191.05,163.93,130.28,658.38,310.42,221.36,166.24,60.15,39.691,253.3,196.99,608.69,240.42,252.98,456.54,355.97,331.91,189.69,396.52,253.96,276.99,299.12,631.13,118.45,314.72,100.33,153.89,298.78,62.51,250.65,151.67,110.22,306.79,289.73,154.65,201.23,321.88,405.58,269.21,206.45,335.37,488.23,632.54,313.28,142.25,77.057,25.584,342.7,118.72,321.68,211.34,187.53,551.32,205.26,60.072,297.12,248.84,311.96,249.89,129.38,191.17,506.41,291.51,384.37,373.65,121.75,249.44,410.92,421.59,282.39,226.71,36.575,447.9,542.25,332.46,186.28,209.96,406.98,6
