-25,33.789,1.5345,0.96587,123,0.51343,2.1606,1.0071e+06,1.7806e+12,170.71,1.471e-15,170.18,240.99,206.58,-233.43,-9.3843,-4471.7,1018.5,74.269,-5131.7,85227,49.488,153.18,371.76,228.3,385.3,353.11,406.9,175.5,311.77,380.21,498.51,495.11,469.7,146.85,53.738,245.59,131.78,230.01,407.74,316.35,362.33,495.91,579.39,209.32,169.17,497.73,546.75,251.73,258.29,148.34,149.5,356.17,216.64,402.08,42.828,289.49,204.06,192.72,127.42,208.48,200.88,128.84,532.92,58.923,425.31,50.249,337.59,452.35,165.6,269.67,205.63,282.97,211.02,499,356.76,190.2,427.95,302.23,217.4,50.541,157.47,219.75,420.5,287.29,180.03,239.64,344.23,133.05,232.19,40.107,427.07,187.24,251.27,77.314,311.3,38.242,343.06,320.37,243.58,255.6,203.92,172.51,125.95,423.52,163.59,184.39,378.19,143.29,327.09,320.27,183.86,455.49,61.048,312.36,296.76,163.17,314.17,134.17,173.46,523.67,237.92,231.42,51.737,202.81,266.92,446.97,165.76,152.06,118.4,264.19,217.88,349.27,248.91,317.51,436.37,217.06,6
-25,48.9,1.1215,0.92701,84,0.55876,2.9448,1.2498e+06,2.6222e+12,178.32,-7.494e-16,177.59,-214.19,-214.23,-62.179,12.876,5611.6,-666.01,-2502.2,-2767.3,98400,427.78,455.41,185.28,340.01,221.35,417.45,340.86,225.13,428.23,262.45,140.7,160.17,543.41,365.58,284.32,385.61,148.23,258.27,534.42,264.12,253.41,367.18,141.84,325.76,113.48,101.01,175.11,152.45,306.99,252.36,361.95,565.97,154.92,391.13,370.32,505.75,367.27,197.65,54.825,213.72,118.46,212.04,256.48,478.98,444.78,149.39,214.77,250.76,294.32,207.49,305.35,90.442,334.03,361.36,323.5,251.26,410.64,187.89,107.63,192.95,213.16,84.302,412.5,66.64,147.81,441.58,324.79,156.3,600.64,154.5,252.36,311.26,245.05,262.58,171.81,604.24,143.23,66.646,152.84,498.47,414.58,168.23,179.76,612.7,588.87,82.261,147.25,52.911,14.266,85.612,375.79,179.82,203.55,205.41,376.04,101.89,172.92,88.889,213.3,268.07,279.69,178.63,97.585,188.88,354.63,61.294,304.13,66.218,264.36,484.34,198.41,216,76.429,221.15,317.19,223.89,6
-25,43.114,0.73529,0.99973,192,0.4759,1.7169,7.1701e+05,1.5839e+12,173.85,-5.8287e-16,172.91,24.349,168.93,26.739,-103.81,-2448.8,7632.6,-491.64,2101.2,92107,257.23,376.34,249.22,302.43,318.01,375.15,311.53,267.28,515.02,123.51,205.05,253.68,155.25,492.88,232.89,154.12,373.34,367.2,183.38,136.4,366.7,89.754,388.84,116.62,550.26,528.92,245,306.63,213.07,277.4,296.47,122.56,467.46,249.72,173.06,116.91,310.65,133.62,471.21,467.92,308.69,48.896,473.67,284.5,132.64,219.22,479.65,174.25,185.2,269.08,101.28,49.573,296.02,318.78,259.36,169.55,91.804,134.49,203.21,270.15,248.17,251.47,290.17,265.41,456.65,480.3,280.45,358.94,109.33,85.878,292.21,139.43,509.98,181.75,480.16,158,41.053,96.505,334.23,301.58,355.04,479.37,118.93,187.19,247.68,238.77,231.92,341.42,326.82,163.89,329.61,334.81,531.3,252.71,214.1,126.04,179.48,239.06,294.38,312.97,313.57,312.93,416.02,392.96,336.46,513.65,455.07,298.49,196.01,325.74,183.19,454.2,276.98,108.25,402.29,65.024,6
-25,48.655,1.6729,0.8954,44,0.42934,1.8111,8.5299e+05,2.7314e+12,167.4,-4.5519e-15,167.28,16.861,-108.41,-103.21,-361.59,-1331.3,637.08,13094,-1471,79141,178.54,56.229,255.23,316.7,368.68,475.94,362.13,123.96,144.95,132,366.45,425.24,510.17,227.59,138.02,138.76,521.6,686.34,380.35,227.58,385.82,283.83,396.65,204.79,198.22,196.06,406.16,301.1,263.34,318.59,229.03,82.033,548.23,353.61,302.24,415.42,292.97,189.25,302.09,256.36,170.81,366.68,155.81,277.57,232.58,84.916,75.048,322.33,246.17,259.11,421.1,144.08,342.67,51.098,295.53,125.91,374.07,245.65,371.74,359.86,193.05,298.51,181.63,124.04,108.41,319.32,407.94,149.73,533.6,97.376,310.22,256.35,132.46,150.96,281.38,149.12,184.14,71.599,269.31,146.8,187.42,329.76,271.97,303.97,483.11,152.98,330.31,116.45,151.35,167.51,328.32,196.53,309.57,151.43,256.93,236.66,166.81,266,565.73,115.83,204.03,248.76,55.207,306.14,43.975,299.5,391.83,277.35,350.85,292.9,267.38,218.4,139.8,317.79,492.07,129.82,6
-25,55.524,0.86085,0.97554,179,0.46443,1.8414,7.3873e+05,1.7846e+12,172.62,-6.3838e-16,171.92,-179.42,423.95,73.415,-153.26,-3808.1,3175.8,1685.7,-2365.5,86756,325.27,169.97,262.92,328.35,374.8,521.91,30.902,220.57,185.11,351.37,312.1,325.01,366.31,430.4,244.9,315.91,325.89,147.8,83.362,120.3,334.68,166.02,524.46,331.76,178.15,330.41,271.39,212.12,156.05,174.06,105.05,153.2,340.65,109.64,502,343.86,366.41,193.75,196.13,391.33,341.08,515.82,347.99,302.18,114.98,189.61,194.55,103.01,272.76,36.294,296.17,264.05,290.7,490.33,464.97,152.04,308.72,358.01,399.38,268.46,591.76,468.37,347.13,183.52,57.491,311.31,503.77,335.57,140.11,76.377,212.98,185.16,333.24,370.28,211.4,340.48,144.63,159.58,472.34,269.41,475.28,345.77,204.19,323.75,356.26,96.016,90.393,223.54,205.13,158.72,281.71,246.89,161.7,527.36,247.72,323.63,346.66,175.73,145.8,95.831,347.5,584.52,87.226,221.61,288.39,269.03,127.96,547.41,346.23,329.46,151.94,118.22,22.85,416.51,129.57,239.84,6
-25,42.555,0.30187,0.9379,79,0.53335,2.4273,1.1784e+06,2.1612e+12,168.89,3.4417e-15,168.89,99.657,-49.683,-63.192,-5.0335,-4882,145.76,412.03,3238.8,83871,291.07,260.48,120.32,397.27,318.33,220.27,381.59,315.5,110.96,74.25,321.51,167.83,149.55,205.78,339.56,195.9,106.65,242.57,475.97,247.32,285.04,213.75,452.48,211.58,264.97,531.88,215.26,730.88,229.43,241.62,157.64,312.21,200.26,346.52,274.79,405.05,108.86,183.51,371.13,414.04,215.57,151.93,537.13,779.28,123.21,355,378,233.88,220.39,264.26,306.46,131.89,229.66,202.99,263.78,295.23,93.82,201.74,413.85,370.64,254.17,348.35,325.81,233.26,179.8,316.83,223.52,346.28,260.27,620.91,229.84,247.01,154.89,463.38,463.05,101.44,161.56,140.26,255.09,354.48,494.93,67.157,279.26,81.609,219.31,90.702,211.28,235.29,168.54,621.74,232.76,296.32,275.04,218,683.35,101.44,150.76,464.06,289.76,296.66,294.39,278.7,229.02,232.57,150.59,105.59,252.91,305.33,397.54,364.78,135.77,161.21,340.66,287.19,110.96,293.75,6
-25,56.312,0.84862,0.94169,136,0.48965,1.9944,9.1385e+05,1.5493e+12,158.66,2.7756e-16,157.45,-126.38,-194.15,124.98,28.403,-8416.3,856.79,1040.1,-136,70696,363.33,151.11,261.07,135.34,277.8,331.14,144.67,371.63,227.19,40.303,511.49,264.55,25.561,251.13,137.38,343.82,348.16,50.504,107.56,528.05,271.79,191.75,491.93,62.31,189.9,113.14,76.728,305.94,125.9,35.175,121.68,266.42,36.453,395.03,357.37,378.63,216.44,467.73,229.54,100.5,420.2,261.18,312.5,420.37,187.71,113.12,250.04,239.21,302.89,229.17,235.47,127.44,400.82,306.85,521.5,166.75,238.78,182.09,438.49,408.32,239.06,478.76,146.09,370.33,281.56,156.08,433.12,236.2,489.93,287.32,188.62,265.82,266.83,105.11,118.99,190.81,292.09,337.09,73.778,419.15,314.35,107.34,501.86,249.89,172.02,187.03,387.99,254.86,281.34,70.569,166.37,245.13,106.12,170,177.65,377.29,517.13,158.87,92.739,185.53,231.37,303.85,139.05,191.51,281.51,107.69,298.73,214.66,361.85,430.17,138.38,339.7,185.68,108.78,344.56,304.13,6
-25,43.174,0.75823,0.77247,68,0.52511,2.0913,7.1052e+05,8.3784e+11,147.34,1.1627e-15,146.81,-360.91,86.863,-224.3,278.51,-1405.7,-2561.9,34.386,1546,64737,156.17,122.25,183.61,107.58,400.62,363.71,182.65,154.55,408.39,352.66,182.47,419.73,423.08,134.97,169.81,215.63,484.84,305.76,118.37,196.38,228.76,450.32,226.4,325.77,228.69,412.7,271.57,58.864,449.26,220.37,175.2,405.7,520.41,35.845,300.39,229.25,511.9,348.06,16.55,288.95,325.68,107.6,264.31,391.01,58.218,225.38,152.35,314.28,150.66,252.27,199.49,218.7,418.84,88.068,509.28,279.87,188.92,250.98,319.37,433.99,261.37,191.6,244.62,386.26,383.35,350.61,171.05,241.36,296.17,383.49,197.98,334.13,433.88,181.43,128.56,360.6,327.76,172.09,300.44,147.83,483.49,367.23,128.13,270.75,133.69,263.86,738.42,244.89,213.48,307.37,122.13,167.17,229.88,170.44,99.595,353.69,239.51,225.57,305.96,146.97,351.73,38.555,217.43,187.2,158.97,188.21,130.53,488.88,132.88,298.89,201.38,182.05,192.38,130.16,82.716,453.21,6
-25,33.937,1.0059,0.95817,48,0.46548,2.576,9.9224e+05,1.5153e+12,175.23,-1.249e-16,175.19,39.298,-74.512,-124.51,-75.528,-3916.9,2874.9,-910.55,-3967.3,81891,297.23,517.17,265.42,592.62,130.22,409.56,217.67,312.46,499.76,147.35,94.167,268.65,117.13,361.25,383.51,266.7,514.94,693.27,408.4,268,281.12,86.545,151.6,250.04,272.83,381.74,393.99,254.37,201.76,368.01,37.293,241.39,514.21,268.19,251.92,53.41,481.8,13.475,23.653,211.87,463.41,408.78,120.25,308.23,67.955,402.61,478.77,333.89,234.59,215.21,110.35,276.44,249.5,297.06,426.19,312.88,274.29,447.4,200.28,103.83,338.47,195.94,159.12,291.57,218.23,315.78,405.42,407.69,262.9,172.31,184.06,171.29,87.539,300.23,329.5,76.595,220.82,491,261.42,182.58,474.59,126.6,106.4,283.66,292.65,396.59,121.16,305.02,62.237,135.33,11.194,252.6,372.24,188.11,146.64,236.53,156.38,180.36,251.83,312.72,259.03,451.28,94.271,296.49,398.41,297.41,134.43,302.09,147.21,139.92,415.5,279.81,192.78,549.76,135.2,72.016,6
-25,53.692,1.1083,0.84797,108,0.52659,1.8458,6.714e+05,1.0622e+12,157.5,8.9512e-16,156.52,384.5,87.054,147.7,88.736,-3463.1,-5037.6,-240.82,-1552.9,74921,236.79,60.986,48.845,356.73,120.78,105.95,298.63,109.62,67.493,227.91,235.26,95.817,62.801,256.24,283.24,351.5,129.12,150.9,171.99,288.69,232.77,34.321,457.11,446.86,574.45,409.26,264.93,449.54,330.11,733.4,159.66,82.014,286.16,357.19,218.88,281.55,328.6,46.609,280.65,486.59,69.516,277.51,309.73,266.24,36.675,325.52,355.51,91.972,256.3,156.83,136.82,293.33,361.01,379.42,87.01,209.67,233.46,129.58,154.58,313.51,103.39,481.14,121.68,78.213,352.56,142.15,219.64,376.71,163.92,214.51,575.35,140.62,153.12,199.57,32.561,91.419,227.48,11.5,275.38,202.9,169.56,291.41,502.25,209.39,484.1,177.28,503.98,105.98,330.79,178.3,83.801,317.9,122.42,267.92,331.4,146.85,223.65,259.67,621.9,451.13,115.99,494.03,237.1,215.88,50.282,312.05,468.01,255.85,378.38,351.45,234.14,526.79,208.57,607.34,371.24,88.387,6
